WKT,InputID,TargetID,Distance
"MULTIPOINT ((-72.576705 -35.815496),(-72.320012 -35.966937))",CAUQUENES,PELLUHUE,28626.6913090227
"MULTIPOINT ((-72.708459 -35.937406),(-72.320012 -35.966937))",CAUQUENES,QUILICURA,35197.7787867053
"MULTIPOINT ((-72.320012 -35.966937),(-71.240234 -34.978782))",CAUQUENES,CURICO,147048.492602026
"MULTIPOINT ((-72.320012 -35.966937),(-71.197073 -34.940164))",CAUQUENES,SARMIENTO,152869.273684528
"MULTIPOINT ((-72.320012 -35.966937),(-71.331099 -34.936378))",CAUQUENES,VILLA LOS NICHES,145371.320121249
"MULTIPOINT ((-72.320012 -35.966937),(-71.10015 -34.96288))",CAUQUENES,SAN ALBERTO,157063.582736053
"MULTIPOINT ((-72.320012 -35.966937),(-71.803596 -34.974238))",CAUQUENES,HUALA�E,119697.136178253
"MULTIPOINT ((-72.320012 -35.966937),(-71.984569 -34.984839))",CAUQUENES,LICANTEN,113135.828532277
"MULTIPOINT ((-72.320012 -35.966937),(-72.186743 -34.946222))",CAUQUENES,ILOCA,113891.595951757
"MULTIPOINT ((-72.320012 -35.966937),(-71.283395 -35.115836))",CAUQUENES,MOLINA,133241.074343659
"MULTIPOINT ((-72.320012 -35.966937),(-71.358358 -35.137795))",CAUQUENES,ITAHUE UNO,126748.609886847
"MULTIPOINT ((-72.320012 -35.966937),(-71.318226 -34.924263))",CAUQUENES,RAUCO,147154.307494974
"MULTIPOINT ((-72.320012 -35.966937),(-71.133468 -34.961366))",CAUQUENES,ROMERAL,155068.112411385
"MULTIPOINT ((-72.320012 -35.966937),(-71.332613 -35.004527))",CAUQUENES,SAGRADA  FAMILIA,139390.464918852
"MULTIPOINT ((-72.320012 -35.966937),(-71.606722 -35.090848))",CAUQUENES,VILLA PRAT,116761.627597122
"MULTIPOINT ((-72.320012 -35.966937),(-71.166785 -34.871258))",CAUQUENES,TENO,160457.093621918
"MULTIPOINT ((-72.320012 -35.966937),(-72.082248 -34.762977))",CAUQUENES,LLICO,135312.399250453
"MULTIPOINT ((-72.320012 -35.966937),(-71.993655 -34.881859))",CAUQUENES,LAGO VICHUQUEN,123981.94416001
"MULTIPOINT ((-72.320012 -35.966937),(-71.590821 -35.84957))",CAUQUENES,LINARES,67098.3194892486
"MULTIPOINT ((-72.320012 -35.966937),(-71.501471 -35.828368))",CAUQUENES,VARA GRUESA,75480.2022429273
"MULTIPOINT ((-72.320012 -35.966937),(-71.684715 -35.848055))",CAUQUENES,LAS OBRAS,58844.911902871
"MULTIPOINT ((-72.320012 -35.966937),(-71.405305 -35.695857))",CAUQUENES,COLBUN,87951.0186439862
"MULTIPOINT ((-72.320012 -35.966937),(-71.417421 -35.760219))",CAUQUENES,PANIMAVIDA,84685.760013378
"MULTIPOINT ((-72.320012 -35.966937),(-71.683957 -35.966937))",CAUQUENES,LONGAVI,57372.8916816807
"MULTIPOINT ((-72.320012 -35.966937),(-71.826312 -36.146395))",CAUQUENES,PARRAL,48735.5048991529
"MULTIPOINT ((-72.320012 -35.966937),(-71.760435 -36.052501))",CAUQUENES,RETIRO,51332.8695236421
"MULTIPOINT ((-72.320012 -35.966937),(-71.802082 -36.092633))",CAUQUENES,COPIHUE,48719.8500738801
"MULTIPOINT ((-72.320012 -35.966937),(-71.73204 -35.592498))",CAUQUENES,SAN JAVIER,67469.180319409
"MULTIPOINT ((-72.320012 -35.966937),(-71.699102 -35.561074))",CAUQUENES,BOBADILLA,71976.9224355595
"MULTIPOINT ((-72.320012 -35.966937),(-71.744913 -35.674655))",CAUQUENES,VILLA ALEGRE,61258.4415040317
"MULTIPOINT ((-72.320012 -35.966937),(-71.590064 -35.752269))",CAUQUENES,YERBAS BUENAS,70101.5885728306
"MULTIPOINT ((-72.534301 -35.737503),(-71.661999 -35.432349))",CHANCO,TALCA,86004.2096433158
"MULTIPOINT ((-72.534301 -35.737503),(-71.596878 -35.366472))",CHANCO,PANGUILEMO,94440.5677763658
"MULTIPOINT ((-72.534301 -35.737503),(-71.564319 -35.447493))",CHANCO,HUILQUILEMU,93608.3509475304
"MULTIPOINT ((-72.534301 -35.737503),(-72.412391 -35.335426))",CHANCO,CONSTITUCION,45960.1677054554
"MULTIPOINT ((-72.534301 -35.737503),(-72.333641 -35.427048))",CHANCO,SANTA OLGA,38951.9617156327
"MULTIPOINT ((-72.534301 -35.737503),(-72.494926 -35.469452))",CHANCO,LOS PELLINES,29953.9528433725
"MULTIPOINT ((-72.534301 -35.737503),(-72.020157 -35.096149))",CHANCO,CUREPTO,85110.4390193203
"MULTIPOINT ((-72.534301 -35.737503),(-72.281394 -35.592119))",CHANCO,EMPEDRADO,28010.1895486453
"MULTIPOINT ((-72.534301 -35.737503),(-71.695315 -35.520942))",CHANCO,MAULE,79706.1621198042
"MULTIPOINT ((-72.534301 -35.737503),(-71.692287 -35.458094))",CHANCO,CULENAR,82359.5281902924
"MULTIPOINT ((-72.534301 -35.737503),(-71.702888 -35.449764))",CHANCO,VILLA FRANCIA,81830.0612733015
"MULTIPOINT ((-72.534301 -35.737503),(-71.688501 -35.498226))",CHANCO,CHACARILLAS,81094.9806164822
"MULTIPOINT ((-72.534301 -35.737503),(-71.446951 -35.383887))",CHANCO,PELARCO,106100.013548084
"MULTIPOINT ((-72.534301 -35.737503),(-71.807382 -35.392217))",CHANCO,PENCAHUE,76225.8485486103
"MULTIPOINT ((-72.534301 -35.737503),(-71.256893 -35.281664))",CHANCO,CUMPEO,126438.738763652
"MULTIPOINT ((-72.534301 -35.737503),(-71.487841 -35.534572))",CHANCO,SAN CLEMENTE,97421.3286434537
"MULTIPOINT ((-72.534301 -35.737503),(-71.523429 -35.309681))",CHANCO,SAN RAFAEL,103246.335118172
"MULTIPOINT ((-72.534301 -35.737503),(-72.320012 -35.966937))",CHANCO,CAUQUENES,31980.6293259647
"MULTIPOINT ((-72.576705 -35.815496),(-72.534301 -35.737503))",CHANCO,PELLUHUE,9465.0186739867
"MULTIPOINT ((-72.708459 -35.937406),(-72.534301 -35.737503))",CHANCO,QUILICURA,27194.8102427723
"MULTIPOINT ((-72.534301 -35.737503),(-71.240234 -34.978782))",CHANCO,CURICO,144633.115314063
"MULTIPOINT ((-72.534301 -35.737503),(-71.197073 -34.940164))",CHANCO,SARMIENTO,150344.460231302
"MULTIPOINT ((-72.534301 -35.737503),(-71.331099 -34.936378))",CHANCO,VILLA LOS NICHES,140942.193913863
"MULTIPOINT ((-72.534301 -35.737503),(-71.10015 -34.96288))",CHANCO,SAN ALBERTO,156137.872831719
"MULTIPOINT ((-72.534301 -35.737503),(-71.803596 -34.974238))",CHANCO,HUALA�E,107618.628454324
"MULTIPOINT ((-72.534301 -35.737503),(-71.984569 -34.984839))",CHANCO,LICANTEN,97310.8631553825
"MULTIPOINT ((-72.534301 -35.737503),(-72.186743 -34.946222))",CHANCO,ILOCA,93302.3972376947
"MULTIPOINT ((-72.534301 -35.737503),(-71.283395 -35.115836))",CHANCO,MOLINA,132894.907375986
"MULTIPOINT ((-72.534301 -35.737503),(-71.358358 -35.137795))",CHANCO,ITAHUE UNO,125807.953019506
"MULTIPOINT ((-72.534301 -35.737503),(-71.318226 -34.924263))",CHANCO,RAUCO,142704.670275718
"MULTIPOINT ((-72.534301 -35.737503),(-71.133468 -34.961366))",CHANCO,ROMERAL,153713.56699352
"MULTIPOINT ((-72.534301 -35.737503),(-71.332613 -35.004527))",CHANCO,SAGRADA  FAMILIA,136153.767820816
"MULTIPOINT ((-72.534301 -35.737503),(-71.606722 -35.090848))",CHANCO,VILLA PRAT,110656.560530539
"MULTIPOINT ((-72.534301 -35.737503),(-71.166785 -34.871258))",CHANCO,TENO,157176.256846951
"MULTIPOINT ((-72.534301 -35.737503),(-72.082248 -34.762977))",CHANCO,LLICO,115681.419274985
"MULTIPOINT ((-72.534301 -35.737503),(-71.993655 -34.881859))",CHANCO,LAGO VICHUQUEN,106907.277859865
"MULTIPOINT ((-72.534301 -35.737503),(-71.590821 -35.84957))",CHANCO,LINARES,86190.1085891262
"MULTIPOINT ((-72.534301 -35.737503),(-71.501471 -35.828368))",CHANCO,VARA GRUESA,93920.5225669204
"MULTIPOINT ((-72.534301 -35.737503),(-71.684715 -35.848055))",CHANCO,LAS OBRAS,77774.82074631
"MULTIPOINT ((-72.534301 -35.737503),(-71.405305 -35.695857))",CHANCO,COLBUN,102261.181893687
"MULTIPOINT ((-72.534301 -35.737503),(-71.417421 -35.760219))",CHANCO,PANIMAVIDA,101051.224290266
"MULTIPOINT ((-72.534301 -35.737503),(-71.683957 -35.966937))",CHANCO,LONGAVI,80921.1722917667
"MULTIPOINT ((-72.534301 -35.737503),(-71.826312 -36.146395))",CHANCO,PARRAL,78353.1886263253
"MULTIPOINT ((-72.534301 -35.737503),(-71.760435 -36.052501))",CHANCO,RETIRO,78121.2434520598
"MULTIPOINT ((-72.534301 -35.737503),(-71.802082 -36.092633))",CHANCO,COPIHUE,76945.2319084754
"MULTIPOINT ((-72.534301 -35.737503),(-71.73204 -35.592498))",CHANCO,SAN JAVIER,74399.6411958689
"MULTIPOINT ((-72.534301 -35.737503),(-71.699102 -35.561074))",CHANCO,BOBADILLA,78128.3819861402
"MULTIPOINT ((-72.534301 -35.737503),(-71.744913 -35.674655))",CHANCO,VILLA ALEGRE,71776.6305450688
"MULTIPOINT ((-72.534301 -35.737503),(-71.590064 -35.752269))",CHANCO,YERBAS BUENAS,85424.629110613
"MULTIPOINT ((-72.576705 -35.815496),(-71.661999 -35.432349))",PELLUHUE,TALCA,93130.8350629383
"MULTIPOINT ((-72.576705 -35.815496),(-71.596878 -35.366472))",PELLUHUE,PANGUILEMO,101818.801799589
"MULTIPOINT ((-72.576705 -35.815496),(-71.564319 -35.447493))",PELLUHUE,HUILQUILEMU,100381.687188357
"MULTIPOINT ((-72.576705 -35.815496),(-72.412391 -35.335426))",PELLUHUE,CONSTITUCION,55307.506047361
"MULTIPOINT ((-72.576705 -35.815496),(-72.333641 -35.427048))",PELLUHUE,SANTA OLGA,48398.3445703069
"MULTIPOINT ((-72.576705 -35.815496),(-72.494926 -35.469452))",PELLUHUE,LOS PELLINES,39102.2809877606
"MULTIPOINT ((-72.576705 -35.815496),(-72.020157 -35.096149))",PELLUHUE,CUREPTO,94457.5798571789
"MULTIPOINT ((-72.576705 -35.815496),(-72.281394 -35.592119))",PELLUHUE,EMPEDRADO,36448.8848994
"MULTIPOINT ((-72.576705 -35.815496),(-71.695315 -35.520942))",PELLUHUE,MAULE,86233.3699459003
"MULTIPOINT ((-72.576705 -35.815496),(-71.692287 -35.458094))",PELLUHUE,CULENAR,89383.6058261044
"MULTIPOINT ((-72.576705 -35.815496),(-71.702888 -35.449764))",PELLUHUE,VILLA FRANCIA,88945.5969286581
"MULTIPOINT ((-72.576705 -35.815496),(-71.688501 -35.498226))",PELLUHUE,CHACARILLAS,87794.9489257912
"MULTIPOINT ((-72.576705 -35.815496),(-71.446951 -35.383887))",PELLUHUE,PELARCO,113020.575741506
"MULTIPOINT ((-72.576705 -35.815496),(-71.807382 -35.392217))",PELLUHUE,PENCAHUE,84053.6093779673
"MULTIPOINT ((-72.576705 -35.815496),(-71.256893 -35.281664))",PELLUHUE,CUMPEO,133526.660848949
"MULTIPOINT ((-72.576705 -35.815496),(-71.487841 -35.534572))",PELLUHUE,SAN CLEMENTE,103386.857402107
"MULTIPOINT ((-72.576705 -35.815496),(-71.523429 -35.309681))",PELLUHUE,SAN RAFAEL,110758.383656738
"MULTIPOINT ((-72.576705 -35.815496),(-72.320012 -35.966937))",PELLUHUE,CAUQUENES,28626.6913090228
"MULTIPOINT ((-72.576705 -35.815496),(-72.534301 -35.737503))",PELLUHUE,CHANCO,9465.01867398655
"MULTIPOINT ((-72.708459 -35.937406),(-72.576705 -35.815496))",PELLUHUE,QUILICURA,18014.8005036683
"MULTIPOINT ((-72.576705 -35.815496),(-71.240234 -34.978782))",PELLUHUE,CURICO,152831.944992278
"MULTIPOINT ((-72.576705 -35.815496),(-71.197073 -34.940164))",PELLUHUE,SARMIENTO,158575.576185951
"MULTIPOINT ((-72.576705 -35.815496),(-71.331099 -34.936378))",PELLUHUE,VILLA LOS NICHES,149411.038256329
"MULTIPOINT ((-72.576705 -35.815496),(-71.10015 -34.96288))",PELLUHUE,SAN ALBERTO,164145.059386656
"MULTIPOINT ((-72.576705 -35.815496),(-71.803596 -34.974238))",PELLUHUE,HUALA�E,116808.679677944
"MULTIPOINT ((-72.576705 -35.815496),(-71.984569 -34.984839))",PELLUHUE,LICANTEN,106708.435663563
"MULTIPOINT ((-72.576705 -35.815496),(-72.186743 -34.946222))",PELLUHUE,ILOCA,102746.593984906
"MULTIPOINT ((-72.576705 -35.815496),(-71.283395 -35.115836))",PELLUHUE,MOLINA,140733.614891826
"MULTIPOINT ((-72.576705 -35.815496),(-71.358358 -35.137795))",PELLUHUE,ITAHUE UNO,133713.239263575
"MULTIPOINT ((-72.576705 -35.815496),(-71.318226 -34.924263))",PELLUHUE,RAUCO,151181.124910315
"MULTIPOINT ((-72.576705 -35.815496),(-71.133468 -34.961366))",PELLUHUE,ROMERAL,161780.059264264
"MULTIPOINT ((-72.576705 -35.815496),(-71.332613 -35.004527))",PELLUHUE,SAGRADA  FAMILIA,144444.492654525
"MULTIPOINT ((-72.576705 -35.815496),(-71.606722 -35.090848))",PELLUHUE,VILLA PRAT,119237.98822606
"MULTIPOINT ((-72.576705 -35.815496),(-71.166785 -34.871258))",PELLUHUE,TENO,165531.870548703
"MULTIPOINT ((-72.576705 -35.815496),(-72.082248 -34.762977))",PELLUHUE,LLICO,125135.076824594
"MULTIPOINT ((-72.576705 -35.815496),(-71.993655 -34.881859))",PELLUHUE,LAGO VICHUQUEN,116354.615275401
"MULTIPOINT ((-72.576705 -35.815496),(-71.590821 -35.84957))",PELLUHUE,LINARES,89158.3094832479
"MULTIPOINT ((-72.576705 -35.815496),(-71.501471 -35.828368))",PELLUHUE,VARA GRUESA,97174.5455396902
"MULTIPOINT ((-72.576705 -35.815496),(-71.684715 -35.848055))",PELLUHUE,LAS OBRAS,80676.2117249012
"MULTIPOINT ((-72.576705 -35.815496),(-71.405305 -35.695857))",PELLUHUE,COLBUN,106770.289793197
"MULTIPOINT ((-72.576705 -35.815496),(-71.417421 -35.760219))",PELLUHUE,PANIMAVIDA,104983.237097989
"MULTIPOINT ((-72.576705 -35.815496),(-71.683957 -35.966937))",PELLUHUE,LONGAVI,82336.3948559
"MULTIPOINT ((-72.576705 -35.815496),(-71.826312 -36.146395))",PELLUHUE,PARRAL,76992.5395394216
"MULTIPOINT ((-72.576705 -35.815496),(-71.760435 -36.052501))",PELLUHUE,RETIRO,78212.4406049282
"MULTIPOINT ((-72.576705 -35.815496),(-71.802082 -36.092633))",PELLUHUE,COPIHUE,76349.4075040766
"MULTIPOINT ((-72.576705 -35.815496),(-71.73204 -35.592498))",PELLUHUE,SAN JAVIER,80345.9069720203
"MULTIPOINT ((-72.576705 -35.815496),(-71.699102 -35.561074))",PELLUHUE,BOBADILLA,84304.3510824633
"MULTIPOINT ((-72.576705 -35.815496),(-71.744913 -35.674655))",PELLUHUE,VILLA ALEGRE,76843.508885735
"MULTIPOINT ((-72.576705 -35.815496),(-71.590064 -35.752269))",PELLUHUE,YERBAS BUENAS,89476.3305897852
"MULTIPOINT ((-72.708459 -35.937406),(-71.661999 -35.432349))",QUILICURA,TALCA,110059.632933847
"MULTIPOINT ((-72.708459 -35.937406),(-71.596878 -35.366472))",QUILICURA,PANGUILEMO,118934.718322311
"MULTIPOINT ((-72.708459 -35.937406),(-71.564319 -35.447493))",QUILICURA,HUILQUILEMU,116956.830218829
"MULTIPOINT ((-72.708459 -35.937406),(-72.412391 -35.335426))",QUILICURA,CONSTITUCION,71973.3014051163
"MULTIPOINT ((-72.708459 -35.937406),(-72.333641 -35.427048))",QUILICURA,SANTA OLGA,66012.9461572092
"MULTIPOINT ((-72.708459 -35.937406),(-72.494926 -35.469452))",QUILICURA,LOS PELLINES,55400.7707467357
"MULTIPOINT ((-72.708459 -35.937406),(-72.020157 -35.096149))",QUILICURA,CUREPTO,112294.185890893
"MULTIPOINT ((-72.708459 -35.937406),(-72.281394 -35.592119))",QUILICURA,EMPEDRADO,54398.7295008447
"MULTIPOINT ((-72.708459 -35.937406),(-71.695315 -35.520942))",QUILICURA,MAULE,102648.027129136
"MULTIPOINT ((-72.708459 -35.937406),(-71.692287 -35.458094))",QUILICURA,CULENAR,106238.214726796
"MULTIPOINT ((-72.708459 -35.937406),(-71.702888 -35.449764))",QUILICURA,VILLA FRANCIA,105882.072910235
"MULTIPOINT ((-72.708459 -35.937406),(-71.688501 -35.498226))",QUILICURA,CHACARILLAS,104363.239592075
"MULTIPOINT ((-72.708459 -35.937406),(-71.446951 -35.383887))",QUILICURA,PELARCO,129688.940798049
"MULTIPOINT ((-72.708459 -35.937406),(-71.807382 -35.392217))",QUILICURA,PENCAHUE,101564.298281198
"MULTIPOINT ((-72.708459 -35.937406),(-71.256893 -35.281664))",QUILICURA,CUMPEO,150300.667531743
"MULTIPOINT ((-72.708459 -35.937406),(-71.487841 -35.534572))",QUILICURA,SAN CLEMENTE,119122.912945131
"MULTIPOINT ((-72.708459 -35.937406),(-71.523429 -35.309681))",QUILICURA,SAN RAFAEL,127964.105516997
"MULTIPOINT ((-72.708459 -35.937406),(-72.320012 -35.966937))",QUILICURA,CAUQUENES,35197.7787867053
"MULTIPOINT ((-72.708459 -35.937406),(-72.534301 -35.737503))",QUILICURA,CHANCO,27194.8102427721
"MULTIPOINT ((-72.708459 -35.937406),(-72.576705 -35.815496))",QUILICURA,PELLUHUE,18014.8005036685
"MULTIPOINT ((-72.708459 -35.937406),(-71.240234 -34.978782))",QUILICURA,CURICO,170512.08628212
"MULTIPOINT ((-72.708459 -35.937406),(-71.197073 -34.940164))",QUILICURA,SARMIENTO,176274.221543874
"MULTIPOINT ((-72.708459 -35.937406),(-71.331099 -34.936378))",QUILICURA,VILLA LOS NICHES,167256.802866293
"MULTIPOINT ((-72.708459 -35.937406),(-71.10015 -34.96288))",QUILICURA,SAN ALBERTO,181680.848299372
"MULTIPOINT ((-72.708459 -35.937406),(-71.803596 -34.974238))",QUILICURA,HUALA�E,134783.337649591
"MULTIPOINT ((-72.708459 -35.937406),(-71.984569 -34.984839))",QUILICURA,LICANTEN,124447.236153079
"MULTIPOINT ((-72.708459 -35.937406),(-72.186743 -34.946222))",QUILICURA,ILOCA,119738.09314839
"MULTIPOINT ((-72.708459 -35.937406),(-71.283395 -35.115836))",QUILICURA,MOLINA,158158.591491355
"MULTIPOINT ((-72.708459 -35.937406),(-71.358358 -35.137795))",QUILICURA,ITAHUE UNO,151197.372098745
"MULTIPOINT ((-72.708459 -35.937406),(-71.318226 -34.924263))",QUILICURA,RAUCO,169030.343280325
"MULTIPOINT ((-72.708459 -35.937406),(-71.133468 -34.961366))",QUILICURA,ROMERAL,179361.630689274
"MULTIPOINT ((-72.708459 -35.937406),(-71.332613 -35.004527))",QUILICURA,SAGRADA  FAMILIA,162188.914392553
"MULTIPOINT ((-72.708459 -35.937406),(-71.606722 -35.090848))",QUILICURA,VILLA PRAT,137149.366035675
"MULTIPOINT ((-72.708459 -35.937406),(-71.166785 -34.871258))",QUILICURA,TENO,183306.893103022
"MULTIPOINT ((-72.708459 -35.937406),(-72.082248 -34.762977))",QUILICURA,LLICO,142188.748896814
"MULTIPOINT ((-72.708459 -35.937406),(-71.993655 -34.881859))",QUILICURA,LAGO VICHUQUEN,133903.235595894
"MULTIPOINT ((-72.708459 -35.937406),(-71.590821 -35.84957))",QUILICURA,LINARES,101374.691680114
"MULTIPOINT ((-72.708459 -35.937406),(-71.501471 -35.828368))",QUILICURA,VARA GRUESA,109655.898142456
"MULTIPOINT ((-72.708459 -35.937406),(-71.684715 -35.848055))",QUILICURA,LAS OBRAS,92959.1141363335
"MULTIPOINT ((-72.708459 -35.937406),(-71.405305 -35.695857))",QUILICURA,COLBUN,120778.659227127
"MULTIPOINT ((-72.708459 -35.937406),(-71.417421 -35.760219))",QUILICURA,PANIMAVIDA,118271.030102921
"MULTIPOINT ((-72.708459 -35.937406),(-71.683957 -35.966937))",QUILICURA,LONGAVI,92486.260076114
"MULTIPOINT ((-72.708459 -35.937406),(-71.826312 -36.146395))",QUILICURA,PARRAL,82808.3636305222
"MULTIPOINT ((-72.708459 -35.937406),(-71.760435 -36.052501))",QUILICURA,RETIRO,86431.1078890074
"MULTIPOINT ((-72.708459 -35.937406),(-71.802082 -36.092633))",QUILICURA,COPIHUE,83502.1160203679
"MULTIPOINT ((-72.708459 -35.937406),(-71.73204 -35.592498))",QUILICURA,SAN JAVIER,96233.8143235563
"MULTIPOINT ((-72.708459 -35.937406),(-71.699102 -35.561074))",QUILICURA,BOBADILLA,100389.680317142
"MULTIPOINT ((-72.708459 -35.937406),(-71.744913 -35.674655))",QUILICURA,VILLA ALEGRE,91838.7315535837
"MULTIPOINT ((-72.708459 -35.937406),(-71.590064 -35.752269))",QUILICURA,YERBAS BUENAS,103102.241201767
"MULTIPOINT ((-71.661999 -35.432349),(-71.240234 -34.978782))",CURICO,TALCA,63301.992296322
"MULTIPOINT ((-71.596878 -35.366472),(-71.240234 -34.978782))",CURICO,PANGUILEMO,53902.9460008894
"MULTIPOINT ((-71.564319 -35.447493),(-71.240234 -34.978782))",CURICO,HUILQUILEMU,59789.7568484308
"MULTIPOINT ((-72.412391 -35.335426),(-71.240234 -34.978782))",CURICO,CONSTITUCION,113892.083081488
"MULTIPOINT ((-72.333641 -35.427048),(-71.240234 -34.978782))",CURICO,SANTA OLGA,111296.474664108
"MULTIPOINT ((-72.494926 -35.469452),(-71.240234 -34.978782))",CURICO,LOS PELLINES,126532.494147378
"MULTIPOINT ((-72.020157 -35.096149),(-71.240234 -34.978782))",CURICO,CUREPTO,72346.4489188436
"MULTIPOINT ((-72.281394 -35.592119),(-71.240234 -34.978782))",CURICO,EMPEDRADO,116623.011699475
"MULTIPOINT ((-71.695315 -35.520942),(-71.240234 -34.978782))",CURICO,MAULE,73029.753081143
"MULTIPOINT ((-71.692287 -35.458094),(-71.240234 -34.978782))",CURICO,CULENAR,67243.4528733609
"MULTIPOINT ((-71.702888 -35.449764),(-71.240234 -34.978782))",CURICO,VILLA FRANCIA,67117.8247583468
"MULTIPOINT ((-71.688501 -35.498226),(-71.240234 -34.978782))",CURICO,CHACARILLAS,70611.5004911484
"MULTIPOINT ((-71.446951 -35.383887),(-71.240234 -34.978782))",CURICO,PELARCO,48728.714258365
"MULTIPOINT ((-71.807382 -35.392217),(-71.240234 -34.978782))",CURICO,PENCAHUE,69081.6364618037
"MULTIPOINT ((-71.256893 -35.281664),(-71.240234 -34.978782))",CURICO,CUMPEO,33636.9124598362
"MULTIPOINT ((-71.487841 -35.534572),(-71.240234 -34.978782))",CURICO,SAN CLEMENTE,65650.2297391074
"MULTIPOINT ((-71.523429 -35.309681),(-71.240234 -34.978782))",CURICO,SAN RAFAEL,44874.1459573556
"MULTIPOINT ((-72.320012 -35.966937),(-71.240234 -34.978782))",CURICO,CAUQUENES,147048.492602026
"MULTIPOINT ((-72.534301 -35.737503),(-71.240234 -34.978782))",CURICO,CHANCO,144633.115314063
"MULTIPOINT ((-72.576705 -35.815496),(-71.240234 -34.978782))",CURICO,PELLUHUE,152831.944992278
"MULTIPOINT ((-72.708459 -35.937406),(-71.240234 -34.978782))",CURICO,QUILICURA,170512.08628212
"MULTIPOINT ((-71.240234 -34.978782),(-71.197073 -34.940164))",CURICO,SARMIENTO,5821.90769742391
"MULTIPOINT ((-71.331099 -34.936378),(-71.240234 -34.978782))",CURICO,VILLA LOS NICHES,9539.74317156846
"MULTIPOINT ((-71.240234 -34.978782),(-71.10015 -34.96288))",CURICO,SAN ALBERTO,12913.6189485699
"MULTIPOINT ((-71.803596 -34.974238),(-71.240234 -34.978782))",CURICO,HUALA�E,51445.3803486247
"MULTIPOINT ((-71.984569 -34.984839),(-71.240234 -34.978782))",CURICO,LICANTEN,67967.1775134818
"MULTIPOINT ((-72.186743 -34.946222),(-71.240234 -34.978782))",CURICO,ILOCA,86519.5855527315
"MULTIPOINT ((-71.283395 -35.115836),(-71.240234 -34.978782))",CURICO,MOLINA,15706.6057831265
"MULTIPOINT ((-71.358358 -35.137795),(-71.240234 -34.978782))",CURICO,ITAHUE UNO,20671.8538290065
"MULTIPOINT ((-71.318226 -34.924263),(-71.240234 -34.978782))",CURICO,RAUCO,9345.19888362219
"MULTIPOINT ((-71.240234 -34.978782),(-71.133468 -34.961366))",CURICO,ROMERAL,9939.61812484268
"MULTIPOINT ((-71.332613 -35.004527),(-71.240234 -34.978782))",CURICO,SAGRADA  FAMILIA,8904.46125363691
"MULTIPOINT ((-71.606722 -35.090848),(-71.240234 -34.978782))",CURICO,VILLA PRAT,35678.1113564827
"MULTIPOINT ((-71.240234 -34.978782),(-71.166785 -34.871258))",CURICO,TENO,13686.9076155276
"MULTIPOINT ((-72.082248 -34.762977),(-71.240234 -34.978782))",CURICO,LLICO,80622.8041797709
"MULTIPOINT ((-71.993655 -34.881859),(-71.240234 -34.978782))",CURICO,LAGO VICHUQUEN,69671.2333734581
"MULTIPOINT ((-71.590821 -35.84957),(-71.240234 -34.978782))",CURICO,LINARES,101724.287172421
"MULTIPOINT ((-71.501471 -35.828368),(-71.240234 -34.978782))",CURICO,VARA GRUESA,97200.9031058832
"MULTIPOINT ((-71.684715 -35.848055),(-71.240234 -34.978782))",CURICO,LAS OBRAS,104552.412157514
"MULTIPOINT ((-71.405305 -35.695857),(-71.240234 -34.978782))",CURICO,COLBUN,80960.1217893631
"MULTIPOINT ((-71.417421 -35.760219),(-71.240234 -34.978782))",CURICO,PANIMAVIDA,88180.9117272196
"MULTIPOINT ((-71.683957 -35.966937),(-71.240234 -34.978782))",CURICO,LONGAVI,116797.259499426
"MULTIPOINT ((-71.826312 -36.146395),(-71.240234 -34.978782))",CURICO,PARRAL,140019.64433038
"MULTIPOINT ((-71.760435 -36.052501),(-71.240234 -34.978782))",CURICO,RETIRO,128134.050783071
"MULTIPOINT ((-71.802082 -36.092633),(-71.240234 -34.978782))",CURICO,COPIHUE,133673.566951543
"MULTIPOINT ((-71.73204 -35.592498),(-71.240234 -34.978782))",CURICO,SAN JAVIER,81472.158953542
"MULTIPOINT ((-71.699102 -35.561074),(-71.240234 -34.978782))",CURICO,BOBADILLA,76919.6306845774
"MULTIPOINT ((-71.744913 -35.674655),(-71.240234 -34.978782))",CURICO,VILLA ALEGRE,89811.7407998417
"MULTIPOINT ((-71.590064 -35.752269),(-71.240234 -34.978782))",CURICO,YERBAS BUENAS,91515.9519786999
"MULTIPOINT ((-71.661999 -35.432349),(-71.197073 -34.940164))",SARMIENTO,TALCA,69100.2349425958
"MULTIPOINT ((-71.596878 -35.366472),(-71.197073 -34.940164))",SARMIENTO,PANGUILEMO,59699.1667921822
"MULTIPOINT ((-71.564319 -35.447493),(-71.197073 -34.940164))",SARMIENTO,HUILQUILEMU,65472.392130071
